source_ip,destination_ip,protocol,packet_size,inter_arrival_time_ms,jitter_ms,qos_class
192.168.230.42,192.0.2.203,ICMP,1215,52.09,7.02,eMBB
192.168.182.213,192.0.2.162,TCP,1478,59.65,5.47,eMBB
192.168.46.210,192.0.2.59,TCP,184,135.92,6.33,mMTC
192.168.239.244,192.0.2.55,UDP,435,114.56,3.71,mMTC
192.168.21.165,192.0.2.56,TCP,218,102.71,4.7,mMTC
192.168.41.185,192.0.2.65,TCP,1453,61.96,4.46,eMBB
192.168.70.44,192.0.2.145,ICMP,353,84.39,3.54,mMTC
192.168.135.126,192.0.2.217,UDP,1145,51.74,5.68,eMBB
192.168.178.202,192.0.2.176,UDP,881,19.57,2.64,URLLC
192.168.47.77,192.0.2.243,TCP,1318,24.55,3.48,URLLC
192.168.225.94,192.0.2.153,ICMP,1299,50.51,7.08,eMBB
192.168.163.235,192.0.2.7,TCP,709,111.35,4.97,mMTC
192.168.199.95,192.0.2.52,ICMP,1125,58.14,7.97,eMBB
192.168.115.148,192.0.2.72,UDP,352,20.91,2.54,URLLC
192.168.174.47,192.0.2.58,UDP,1422,68.62,5.63,eMBB
192.168.81.195,192.0.2.232,TCP,645,90.32,8.06,mMTC
192.168.236.226,192.0.2.101,ICMP,255,154.01,4.68,mMTC
192.168.84.9,192.0.2.159,UDP,1249,27.3,3.36,URLLC
192.168.193.187,192.0.2.199,ICMP,339,96.97,5.17,mMTC
192.168.85.222,192.0.2.100,TCP,1279,46.88,7.72,eMBB
192.168.68.207,192.0.2.139,UDP,927,56.68,5.1,eMBB
192.168.29.124,192.0.2.225,ICMP,686,10.49,3.23,URLLC
192.168.228.16,192.0.2.36,TCP,800,19.84,2.74,URLLC
192.168.52.90,192.0.2.93,ICMP,981,54.79,10.22,eMBB
192.168.107.48,192.0.2.222,ICMP,1257,47.78,5.04,eMBB
192.168.15.245,192.0.2.1,ICMP,488,122.39,4.01,mMTC
192.168.209.195,192.0.2.224,TCP,602,23.18,2.05,URLLC
192.168.121.135,192.0.2.186,TCP,223,86.41,3.98,mMTC
192.168.10.28,192.0.2.121,UDP,1443,49.84,8.4,eMBB
192.168.70.5,192.0.2.127,TCP,1358,50.39,3.9,eMBB
192.168.176.224,192.0.2.62,TCP,602,99.17,4.63,mMTC
192.168.244.247,192.0.2.5,UDP,1111,35.56,9.25,eMBB
192.168.32.223,192.0.2.252,TCP,668,20.73,4.36,URLLC
192.168.53.213,192.0.2.47,TCP,172,106.47,5.66,mMTC
192.168.125.26,192.0.2.115,UDP,825,22.07,3.76,URLLC
192.168.141.211,192.0.2.161,UDP,733,12.42,2.64,URLLC
192.168.17.121,192.0.2.157,TCP,940,41.27,2.93,eMBB
192.168.32.198,192.0.2.57,UDP,740,84.11,6.22,mMTC
192.168.218.175,192.0.2.100,ICMP,1006,59.54,9.82,eMBB
192.168.195.121,192.0.2.194,TCP,1174,46.0,6.37,eMBB
192.168.239.155,192.0.2.124,UDP,1050,15.12,3.26,URLLC
192.168.76.81,192.0.2.86,UDP,1354,44.98,2.62,eMBB
192.168.111.15,192.0.2.74,TCP,735,151.88,4.88,mMTC
192.168.248.155,192.0.2.117,TCP,970,46.47,5.22,eMBB
192.168.74.134,192.0.2.197,UDP,1294,45.81,4.45,eMBB
192.168.180.254,192.0.2.40,TCP,917,42.12,7.52,eMBB
192.168.50.12,192.0.2.144,UDP,1482,49.37,7.91,eMBB
192.168.167.5,192.0.2.115,ICMP,1297,45.75,2.96,eMBB
192.168.124.147,192.0.2.154,TCP,918,44.92,5.34,eMBB
192.168.175.67,192.0.2.102,ICMP,1209,43.22,5.47,eMBB
192.168.100.222,192.0.2.121,UDP,577,51.41,6.92,mMTC
192.168.102.190,192.0.2.242,TCP,372,17.14,3.9,URLLC
192.168.62.239,192.0.2.233,UDP,1221,60.76,4.06,eMBB
192.168.58.239,192.0.2.129,TCP,958,56.22,2.12,eMBB
192.168.174.151,192.0.2.65,TCP,1256,19.73,5.48,URLLC
192.168.214.89,192.0.2.105,TCP,907,13.79,2.79,URLLC
192.168.81.50,192.0.2.114,TCP,1088,21.62,2.13,URLLC
192.168.18.209,192.0.2.121,UDP,413,85.25,7.09,mMTC
192.168.93.10,192.0.2.207,ICMP,1289,35.77,4.87,eMBB
192.168.177.188,192.0.2.217,TCP,762,25.78,3.16,URLLC
192.168.90.108,192.0.2.210,TCP,960,18.83,4.06,URLLC
192.168.223.49,192.0.2.97,TCP,473,113.16,6.31,mMTC
192.168.187.192,192.0.2.1,ICMP,574,25.66,3.91,URLLC
192.168.169.16,192.0.2.64,UDP,1408,64.31,4.75,eMBB
192.168.189.249,192.0.2.93,ICMP,1500,49.82,4.37,eMBB
192.168.26.32,192.0.2.63,TCP,415,77.33,4.91,mMTC
192.168.181.178,192.0.2.4,ICMP,218,141.93,3.38,mMTC
192.168.155.18,192.0.2.179,TCP,1156,18.35,1.94,URLLC
192.168.198.228,192.0.2.117,TCP,407,27.47,4.03,URLLC
192.168.145.21,192.0.2.166,UDP,947,50.87,8.09,eMBB
192.168.14.23,192.0.2.4,UDP,690,100.8,4.54,mMTC
192.168.98.80,192.0.2.107,ICMP,1161,44.83,2.15,eMBB
192.168.34.242,192.0.2.39,TCP,209,122.77,4.96,mMTC
192.168.150.212,192.0.2.63,ICMP,395,103.78,7.27,mMTC
192.168.187.172,192.0.2.43,UDP,473,118.69,6.73,mMTC
192.168.77.27,192.0.2.58,ICMP,1112,59.79,3.54,eMBB
192.168.169.72,192.0.2.227,ICMP,1120,45.64,5.78,eMBB
192.168.191.187,192.0.2.212,ICMP,593,23.95,4.41,URLLC
192.168.247.226,192.0.2.125,UDP,1067,61.29,4.25,eMBB
192.168.239.5,192.0.2.111,UDP,524,130.69,4.82,mMTC
192.168.115.86,192.0.2.119,ICMP,483,85.99,5.48,mMTC
192.168.184.250,192.0.2.253,UDP,321,91.03,3.56,mMTC
192.168.110.47,192.0.2.212,ICMP,1342,45.14,2.22,eMBB
192.168.184.85,192.0.2.234,UDP,993,51.32,5.44,eMBB
192.168.246.113,192.0.2.74,TCP,1340,29.1,9.98,eMBB
192.168.67.181,192.0.2.110,TCP,551,63.76,5.43,mMTC
192.168.206.127,192.0.2.237,UDP,1482,48.25,7.17,eMBB
192.168.8.173,192.0.2.48,TCP,1092,51.11,3.27,eMBB
192.168.43.40,192.0.2.128,ICMP,1117,20.36,4.47,URLLC
192.168.168.195,192.0.2.207,ICMP,1165,32.91,4.21,eMBB
192.168.209.157,192.0.2.218,ICMP,369,85.16,1.77,mMTC
192.168.219.237,192.0.2.188,TCP,536,19.6,0.53,URLLC
192.168.110.155,192.0.2.168,ICMP,134,176.42,7.25,mMTC
192.168.244.148,192.0.2.151,TCP,422,127.76,4.75,mMTC
192.168.18.179,192.0.2.60,TCP,1239,73.86,5.3,eMBB
192.168.210.188,192.0.2.246,ICMP,572,81.22,5.75,mMTC
192.168.87.85,192.0.2.177,UDP,1158,49.2,7.19,eMBB
192.168.169.85,192.0.2.109,UDP,1276,38.1,9.02,eMBB
192.168.238.76,192.0.2.187,ICMP,309,68.34,7.11,mMTC
192.168.127.68,192.0.2.45,TCP,1305,35.27,6.31,eMBB
192.168.132.57,192.0.2.47,UDP,936,37.53,8.88,eMBB
192.168.241.25,192.0.2.245,TCP,779,139.57,5.97,mMTC
192.168.221.156,192.0.2.99,ICMP,594,104.15,5.5,mMTC
192.168.72.157,192.0.2.203,UDP,251,64.76,3.68,mMTC
192.168.225.169,192.0.2.156,UDP,326,43.31,4.42,mMTC
192.168.32.70,192.0.2.248,TCP,550,74.16,3.73,mMTC
192.168.76.178,192.0.2.174,TCP,628,131.97,5.75,mMTC
192.168.58.175,192.0.2.244,UDP,614,22.88,3.04,URLLC
192.168.3.14,192.0.2.210,TCP,1393,58.92,7.57,eMBB
192.168.212.231,192.0.2.89,UDP,125,128.23,5.23,mMTC
192.168.175.38,192.0.2.74,UDP,795,8.41,2.89,URLLC
192.168.130.232,192.0.2.11,ICMP,538,81.16,5.76,mMTC
192.168.247.17,192.0.2.27,ICMP,1128,44.28,4.16,eMBB
192.168.253.186,192.0.2.251,TCP,1117,41.35,6.11,eMBB
192.168.54.152,192.0.2.253,UDP,605,131.01,3.12,mMTC
192.168.180.16,192.0.2.135,ICMP,1122,39.76,8.15,eMBB
192.168.44.106,192.0.2.223,ICMP,1251,41.74,6.97,eMBB
192.168.226.204,192.0.2.230,TCP,1101,16.87,4.93,URLLC
192.168.29.195,192.0.2.88,TCP,658,101.78,6.17,mMTC
192.168.217.57,192.0.2.166,ICMP,1371,37.92,5.78,eMBB
192.168.68.46,192.0.2.105,ICMP,244,20.26,4.17,URLLC
192.168.32.203,192.0.2.59,ICMP,1011,43.4,10.05,eMBB
192.168.158.181,192.0.2.166,ICMP,720,21.97,3.26,URLLC
192.168.42.234,192.0.2.20,UDP,493,22.0,4.31,URLLC
192.168.54.194,192.0.2.206,ICMP,1464,41.28,6.27,eMBB
192.168.19.182,192.0.2.247,ICMP,341,108.46,1.79,mMTC
192.168.128.190,192.0.2.129,ICMP,1190,21.91,3.86,URLLC
192.168.27.78,192.0.2.107,ICMP,969,36.6,4.86,eMBB
192.168.162.248,192.0.2.30,UDP,1142,30.6,7.26,eMBB
192.168.154.130,192.0.2.85,TCP,1002,56.5,5.35,eMBB
192.168.210.103,192.0.2.160,TCP,576,75.88,4.5,mMTC
192.168.247.193,192.0.2.122,ICMP,746,9.57,3.42,URLLC
192.168.175.79,192.0.2.203,ICMP,146,79.15,2.77,mMTC
192.168.201.87,192.0.2.88,UDP,487,13.49,2.19,URLLC
192.168.252.166,192.0.2.25,UDP,409,15.2,2.77,URLLC
192.168.43.233,192.0.2.205,TCP,259,136.05,7.28,mMTC
192.168.182.112,192.0.2.135,ICMP,220,24.39,3.28,URLLC
192.168.177.63,192.0.2.42,UDP,965,63.12,7.7,eMBB
192.168.176.192,192.0.2.91,UDP,605,29.69,3.66,URLLC
192.168.243.47,192.0.2.133,UDP,635,21.79,2.99,URLLC
192.168.84.71,192.0.2.129,UDP,244,23.86,3.75,URLLC
192.168.5.79,192.0.2.229,ICMP,526,103.4,5.99,mMTC
192.168.176.122,192.0.2.51,UDP,806,15.53,3.54,URLLC
192.168.36.25,192.0.2.84,UDP,736,111.41,6.54,mMTC
192.168.96.21,192.0.2.209,UDP,182,69.05,5.97,mMTC
192.168.243.211,192.0.2.56,UDP,581,25.05,2.87,URLLC
192.168.211.8,192.0.2.44,TCP,1182,17.06,3.85,URLLC
192.168.63.111,192.0.2.61,ICMP,702,118.68,5.28,mMTC
192.168.181.108,192.0.2.101,ICMP,784,63.27,5.36,mMTC
192.168.28.116,192.0.2.74,ICMP,118,71.07,5.95,mMTC
192.168.156.158,192.0.2.109,TCP,165,107.17,2.3,mMTC
192.168.30.177,192.0.2.148,UDP,945,58.67,5.15,eMBB
192.168.102.132,192.0.2.219,ICMP,847,13.57,2.97,URLLC
192.168.191.94,192.0.2.83,UDP,850,15.86,3.23,URLLC
192.168.247.108,192.0.2.40,UDP,335,103.85,4.77,mMTC
192.168.0.28,192.0.2.203,ICMP,1104,50.65,5.57,eMBB
192.168.23.225,192.0.2.214,UDP,917,48.61,5.44,eMBB
192.168.203.53,192.0.2.161,UDP,1166,47.33,4.62,eMBB
192.168.212.137,192.0.2.96,TCP,106,84.86,5.26,mMTC
192.168.226.219,192.0.2.163,TCP,991,19.4,3.55,URLLC
192.168.41.222,192.0.2.80,ICMP,954,54.61,3.38,eMBB
192.168.196.27,192.0.2.55,UDP,1142,28.02,3.03,URLLC
192.168.199.28,192.0.2.31,TCP,188,89.83,7.17,mMTC
192.168.174.4,192.0.2.73,UDP,1236,31.06,4.73,eMBB
192.168.7.90,192.0.2.120,ICMP,1186,43.93,7.34,eMBB
192.168.8.163,192.0.2.203,ICMP,508,118.15,5.87,mMTC
192.168.169.85,192.0.2.16,ICMP,192,65.57,4.11,mMTC
192.168.29.134,192.0.2.7,ICMP,455,22.51,2.92,URLLC
192.168.138.159,192.0.2.91,ICMP,1266,45.07,5.19,eMBB
192.168.228.217,192.0.2.179,ICMP,1029,32.6,6.16,eMBB
192.168.232.235,192.0.2.121,UDP,1040,19.51,3.63,URLLC
192.168.209.174,192.0.2.85,UDP,1240,17.54,3.03,URLLC
192.168.250.104,192.0.2.199,UDP,193,124.38,4.81,mMTC
192.168.100.70,192.0.2.94,ICMP,1318,22.95,1.27,URLLC
192.168.218.42,192.0.2.41,UDP,333,89.3,4.21,mMTC
192.168.42.172,192.0.2.118,UDP,552,111.56,2.8,mMTC
192.168.30.32,192.0.2.249,ICMP,1368,40.86,7.09,eMBB
192.168.188.187,192.0.2.39,UDP,1258,55.76,8.19,eMBB
192.168.217.158,192.0.2.175,UDP,346,94.8,4.03,mMTC
192.168.80.212,192.0.2.51,TCP,894,23.54,1.8,URLLC
192.168.229.225,192.0.2.211,ICMP,291,17.21,4.96,URLLC
192.168.225.94,192.0.2.142,UDP,1320,38.09,7.45,eMBB
192.168.8.159,192.0.2.114,TCP,400,18.95,1.88,URLLC
192.168.96.209,192.0.2.215,UDP,774,81.65,5.3,mMTC
192.168.23.66,192.0.2.228,UDP,1097,55.05,6.46,eMBB
192.168.36.91,192.0.2.159,TCP,387,133.12,3.97,mMTC
192.168.159.233,192.0.2.3,UDP,904,57.11,9.05,eMBB
192.168.82.177,192.0.2.52,ICMP,208,77.83,5.15,mMTC
192.168.181.180,192.0.2.238,ICMP,196,150.33,1.55,mMTC
192.168.4.78,192.0.2.200,UDP,908,19.11,3.56,URLLC
192.168.193.154,192.0.2.227,UDP,766,98.05,4.77,mMTC
192.168.60.145,192.0.2.4,UDP,639,25.43,3.08,URLLC
192.168.185.69,192.0.2.189,ICMP,103,103.57,1.67,mMTC
192.168.22.127,192.0.2.167,UDP,1478,63.88,5.84,eMBB
192.168.122.54,192.0.2.105,TCP,478,19.27,2.77,URLLC
192.168.208.166,192.0.2.170,ICMP,1046,38.9,6.64,eMBB
192.168.103.244,192.0.2.22,UDP,900,25.51,1.51,URLLC
192.168.186.220,192.0.2.174,TCP,1206,18.16,3.2,URLLC
192.168.172.205,192.0.2.105,UDP,630,72.48,4.12,mMTC
192.168.64.38,192.0.2.85,UDP,355,110.29,2.98,mMTC
192.168.67.41,192.0.2.23,TCP,1185,64.57,6.01,eMBB
192.168.254.45,192.0.2.138,TCP,1339,18.37,2.74,URLLC
192.168.147.60,192.0.2.169,ICMP,414,23.32,3.56,URLLC
192.168.238.69,192.0.2.142,TCP,1059,43.04,7.06,eMBB
192.168.11.149,192.0.2.146,UDP,730,87.5,3.61,mMTC
192.168.99.28,192.0.2.91,TCP,1210,29.73,3.65,URLLC
192.168.142.50,192.0.2.210,ICMP,1304,44.03,4.9,eMBB
192.168.233.240,192.0.2.203,UDP,114,110.6,3.72,mMTC
192.168.140.181,192.0.2.179,UDP,585,119.82,5.29,mMTC
192.168.147.6,192.0.2.191,ICMP,949,56.2,7.87,eMBB
192.168.118.49,192.0.2.24,TCP,1206,15.38,0.56,URLLC
192.168.41.116,192.0.2.182,UDP,397,46.15,6.71,mMTC
192.168.143.220,192.0.2.96,UDP,1400,40.8,4.07,eMBB
192.168.151.146,192.0.2.172,UDP,1216,27.86,1.7,URLLC
192.168.221.251,192.0.2.48,ICMP,355,63.37,3.0,mMTC
192.168.211.30,192.0.2.113,TCP,396,69.18,6.66,mMTC
192.168.7.51,192.0.2.37,TCP,1170,15.43,3.24,URLLC
192.168.57.202,192.0.2.195,UDP,724,132.29,6.5,mMTC
192.168.219.124,192.0.2.32,ICMP,969,58.32,5.71,eMBB
192.168.207.152,192.0.2.62,TCP,435,110.74,6.17,mMTC
192.168.162.157,192.0.2.201,ICMP,469,17.1,3.1,URLLC
192.168.68.235,192.0.2.171,TCP,113,129.98,6.64,mMTC
192.168.136.46,192.0.2.26,UDP,1495,49.48,8.72,eMBB
192.168.111.107,192.0.2.47,ICMP,1275,63.97,5.98,eMBB
192.168.13.32,192.0.2.172,ICMP,545,133.82,5.83,mMTC
192.168.43.209,192.0.2.76,UDP,331,17.86,2.61,URLLC
192.168.75.73,192.0.2.111,TCP,215,96.29,5.87,mMTC
192.168.53.30,192.0.2.94,UDP,1225,41.45,6.7,eMBB
192.168.192.140,192.0.2.17,ICMP,930,16.34,2.89,URLLC
192.168.72.10,192.0.2.245,TCP,401,131.11,4.63,mMTC
192.168.134.25,192.0.2.122,TCP,767,114.71,4.03,mMTC
192.168.243.214,192.0.2.153,TCP,299,143.7,5.93,mMTC
192.168.60.17,192.0.2.174,ICMP,1143,67.8,7.44,eMBB
192.168.249.181,192.0.2.91,ICMP,764,97.51,4.54,mMTC
192.168.245.228,192.0.2.116,TCP,959,59.84,5.95,eMBB
192.168.138.186,192.0.2.26,UDP,336,23.68,2.51,URLLC
192.168.156.165,192.0.2.168,TCP,978,28.29,2.98,URLLC
192.168.202.11,192.0.2.167,TCP,1438,57.4,8.77,eMBB
192.168.245.97,192.0.2.183,UDP,1419,38.6,9.66,eMBB
192.168.59.69,192.0.2.229,TCP,256,19.66,1.83,URLLC
192.168.29.87,192.0.2.161,TCP,190,60.28,3.79,mMTC
192.168.27.211,192.0.2.147,UDP,466,137.81,6.65,mMTC
192.168.245.97,192.0.2.22,TCP,1134,26.47,3.06,URLLC
192.168.78.95,192.0.2.11,ICMP,1034,20.51,2.98,URLLC
192.168.222.165,192.0.2.136,ICMP,1416,52.12,7.61,eMBB
192.168.249.195,192.0.2.75,TCP,1047,40.47,5.23,eMBB
192.168.89.239,192.0.2.182,ICMP,760,16.32,3.66,URLLC
192.168.182.41,192.0.2.77,ICMP,1453,63.5,4.59,eMBB
192.168.106.16,192.0.2.18,TCP,711,13.4,3.06,URLLC
192.168.198.40,192.0.2.194,UDP,995,25.32,3.99,URLLC
192.168.193.180,192.0.2.179,ICMP,1357,18.87,2.82,URLLC
192.168.69.108,192.0.2.62,UDP,1150,28.97,7.7,eMBB
192.168.235.17,192.0.2.37,TCP,429,60.57,5.79,mMTC
192.168.243.46,192.0.2.159,UDP,1005,13.61,2.39,URLLC
192.168.125.92,192.0.2.202,UDP,1062,45.67,4.47,eMBB
192.168.214.229,192.0.2.90,ICMP,1249,53.24,5.72,eMBB
192.168.186.236,192.0.2.5,TCP,227,92.9,7.04,mMTC
192.168.186.193,192.0.2.237,TCP,1313,24.52,3.94,URLLC
192.168.241.179,192.0.2.35,UDP,373,90.91,5.47,mMTC
192.168.104.41,192.0.2.150,ICMP,179,124.0,4.91,mMTC
192.168.225.46,192.0.2.65,TCP,1089,66.61,8.45,eMBB
192.168.23.115,192.0.2.39,UDP,1232,66.04,7.4,eMBB
192.168.168.184,192.0.2.72,ICMP,237,28.42,2.26,URLLC
192.168.9.50,192.0.2.204,TCP,1067,43.31,5.89,eMBB
192.168.3.37,192.0.2.8,UDP,1006,50.3,5.14,eMBB
192.168.145.195,192.0.2.7,ICMP,1083,13.38,2.77,URLLC
192.168.177.175,192.0.2.147,TCP,1332,42.07,8.38,eMBB
192.168.152.202,192.0.2.56,ICMP,436,44.94,3.06,mMTC
192.168.206.180,192.0.2.86,UDP,608,93.5,4.93,mMTC
192.168.149.207,192.0.2.68,UDP,917,27.85,9.04,eMBB
192.168.192.253,192.0.2.167,TCP,694,15.38,1.4,URLLC
192.168.112.203,192.0.2.62,ICMP,378,26.06,1.89,URLLC
192.168.136.221,192.0.2.19,UDP,1184,50.03,4.76,eMBB
192.168.191.117,192.0.2.201,TCP,1369,18.09,4.64,URLLC
192.168.217.174,192.0.2.251,UDP,1050,27.84,7.64,eMBB
192.168.20.224,192.0.2.39,ICMP,494,27.72,3.33,URLLC
192.168.0.81,192.0.2.139,TCP,399,157.72,5.82,mMTC
192.168.214.55,192.0.2.78,UDP,237,87.86,4.8,mMTC
192.168.82.173,192.0.2.56,ICMP,1241,49.28,6.82,eMBB
192.168.68.56,192.0.2.191,ICMP,244,118.05,5.34,mMTC
192.168.241.116,192.0.2.242,UDP,585,17.87,2.07,URLLC
192.168.195.213,192.0.2.72,UDP,192,111.92,5.25,mMTC
192.168.88.67,192.0.2.204,ICMP,987,35.34,0.47,eMBB
192.168.187.143,192.0.2.97,ICMP,1225,41.13,6.05,eMBB
192.168.179.104,192.0.2.152,TCP,772,16.87,3.07,URLLC
192.168.166.101,192.0.2.110,TCP,164,81.27,4.44,mMTC
192.168.23.65,192.0.2.122,ICMP,1478,54.13,8.36,eMBB
192.168.92.201,192.0.2.190,TCP,230,21.62,4.85,mMTC
192.168.11.138,192.0.2.48,ICMP,401,173.31,4.34,mMTC
192.168.243.125,192.0.2.73,UDP,393,22.64,3.67,URLLC
192.168.237.248,192.0.2.138,ICMP,1362,37.7,3.6,eMBB
192.168.75.8,192.0.2.71,ICMP,1098,42.17,5.09,eMBB
192.168.176.145,192.0.2.215,UDP,547,55.45,5.84,mMTC
192.168.57.126,192.0.2.80,UDP,1040,46.8,8.82,eMBB
192.168.93.183,192.0.2.243,ICMP,1025,19.66,1.28,URLLC
192.168.105.241,192.0.2.221,UDP,711,18.55,2.32,URLLC
192.168.58.173,192.0.2.53,ICMP,700,16.96,2.87,URLLC
192.168.47.10,192.0.2.238,TCP,745,107.3,3.9,mMTC
192.168.251.60,192.0.2.1,ICMP,1223,22.47,4.19,URLLC
192.168.255.156,192.0.2.12,ICMP,1491,51.9,8.37,eMBB
192.168.233.112,192.0.2.161,ICMP,1161,52.5,9.76,eMBB
192.168.135.112,192.0.2.223,UDP,1279,60.43,3.78,eMBB
192.168.38.64,192.0.2.144,TCP,982,51.48,4.24,eMBB
192.168.39.45,192.0.2.137,UDP,992,56.41,6.77,eMBB
192.168.251.149,192.0.2.139,ICMP,363,165.75,5.07,mMTC
192.168.222.131,192.0.2.190,TCP,1294,30.49,4.31,URLLC
192.168.72.187,192.0.2.96,UDP,647,102.2,3.46,mMTC
192.168.236.171,192.0.2.138,ICMP,466,77.68,4.93,mMTC
192.168.216.205,192.0.2.55,UDP,1431,49.72,2.31,eMBB
192.168.58.146,192.0.2.197,ICMP,1193,58.6,5.73,eMBB
192.168.19.65,192.0.2.108,UDP,675,108.07,3.55,mMTC
192.168.89.159,192.0.2.5,UDP,198,93.2,3.93,mMTC
192.168.181.224,192.0.2.53,ICMP,535,100.23,6.13,mMTC
192.168.107.127,192.0.2.182,ICMP,622,57.59,3.7,mMTC
192.168.1.33,192.0.2.50,ICMP,440,80.86,3.52,mMTC
192.168.45.220,192.0.2.67,ICMP,471,17.55,2.34,URLLC
192.168.39.43,192.0.2.182,ICMP,1025,25.69,1.9,URLLC
192.168.46.64,192.0.2.85,TCP,1376,17.95,4.3,URLLC
192.168.86.96,192.0.2.131,TCP,401,78.82,3.89,mMTC
192.168.63.2,192.0.2.148,UDP,484,13.15,2.38,URLLC
192.168.95.120,192.0.2.6,UDP,481,100.73,6.27,mMTC
192.168.114.101,192.0.2.237,TCP,1280,53.42,3.9,eMBB
192.168.132.219,192.0.2.116,UDP,1281,44.71,4.32,eMBB
192.168.224.240,192.0.2.103,ICMP,1025,50.32,5.31,eMBB
192.168.118.49,192.0.2.147,ICMP,1148,56.86,5.15,eMBB
192.168.112.248,192.0.2.22,TCP,223,21.63,3.21,URLLC
192.168.109.120,192.0.2.49,TCP,142,78.16,6.21,mMTC
192.168.9.213,192.0.2.68,TCP,254,117.16,5.53,mMTC
192.168.215.114,192.0.2.22,TCP,1231,20.05,2.24,URLLC
192.168.210.48,192.0.2.69,TCP,310,79.02,5.3,mMTC
192.168.197.51,192.0.2.64,TCP,1047,21.5,1.24,URLLC
192.168.84.72,192.0.2.157,UDP,213,26.03,3.4,URLLC
192.168.137.6,192.0.2.50,TCP,148,106.11,6.54,mMTC
192.168.31.179,192.0.2.67,TCP,1247,41.78,4.27,eMBB
192.168.7.2,192.0.2.14,UDP,1277,59.15,7.01,eMBB
192.168.108.185,192.0.2.136,TCP,1278,51.29,7.27,eMBB
192.168.75.177,192.0.2.104,UDP,1156,57.56,8.24,eMBB
192.168.173.135,192.0.2.53,ICMP,457,26.09,3.39,URLLC
192.168.239.109,192.0.2.174,UDP,1234,47.01,4.92,eMBB
192.168.150.95,192.0.2.12,TCP,108,67.89,5.57,mMTC
192.168.239.5,192.0.2.242,TCP,293,78.49,4.09,mMTC
192.168.164.162,192.0.2.115,UDP,1409,46.61,6.55,eMBB
192.168.199.23,192.0.2.55,ICMP,922,56.38,4.08,eMBB
192.168.46.70,192.0.2.168,TCP,1099,47.85,9.01,eMBB
192.168.7.82,192.0.2.115,TCP,1317,32.49,4.44,eMBB
192.168.200.252,192.0.2.81,UDP,525,93.94,4.35,mMTC
192.168.115.38,192.0.2.10,ICMP,975,56.17,5.46,eMBB
192.168.200.51,192.0.2.216,TCP,977,21.9,1.46,URLLC
192.168.95.116,192.0.2.194,TCP,715,108.21,4.24,mMTC
192.168.236.62,192.0.2.64,UDP,1038,18.36,3.6,URLLC
192.168.13.227,192.0.2.102,ICMP,219,27.6,4.34,URLLC
192.168.92.217,192.0.2.142,UDP,200,95.25,5.98,mMTC
192.168.30.222,192.0.2.97,ICMP,305,19.93,3.35,URLLC
192.168.143.178,192.0.2.195,TCP,535,20.76,2.3,URLLC
192.168.137.250,192.0.2.159,TCP,605,31.58,1.55,URLLC
192.168.215.185,192.0.2.108,ICMP,1300,18.13,2.49,URLLC
192.168.217.160,192.0.2.105,TCP,421,127.72,4.03,mMTC
192.168.249.245,192.0.2.68,TCP,151,94.51,3.7,mMTC
192.168.64.118,192.0.2.51,UDP,802,21.2,3.56,URLLC
192.168.168.205,192.0.2.171,TCP,631,24.19,2.95,URLLC
192.168.75.169,192.0.2.38,ICMP,810,14.18,3.67,URLLC
192.168.191.209,192.0.2.95,UDP,285,19.03,2.79,URLLC
192.168.4.233,192.0.2.75,UDP,1319,53.03,2.64,eMBB
192.168.91.187,192.0.2.65,UDP,1417,70.45,9.47,eMBB
192.168.141.141,192.0.2.158,TCP,553,14.23,2.54,URLLC
192.168.227.102,192.0.2.134,UDP,1224,20.66,2.88,URLLC
192.168.151.74,192.0.2.44,TCP,1053,33.85,3.35,eMBB
192.168.207.55,192.0.2.45,UDP,252,137.87,5.04,mMTC
192.168.40.127,192.0.2.155,ICMP,1197,36.89,7.07,eMBB
192.168.86.40,192.0.2.82,TCP,1137,44.77,5.8,eMBB
192.168.225.1,192.0.2.10,ICMP,221,126.06,6.75,mMTC
192.168.112.55,192.0.2.174,UDP,594,124.39,3.46,mMTC
192.168.134.111,192.0.2.243,ICMP,1447,45.95,6.25,eMBB
192.168.5.56,192.0.2.20,TCP,500,13.17,4.63,URLLC
192.168.170.53,192.0.2.150,TCP,631,14.86,1.86,URLLC
192.168.143.45,192.0.2.64,TCP,946,63.16,3.82,eMBB
192.168.218.117,192.0.2.73,TCP,1131,41.14,5.73,eMBB
192.168.128.138,192.0.2.187,UDP,1009,34.16,2.62,eMBB
192.168.83.59,192.0.2.201,TCP,1475,54.36,3.6,eMBB
192.168.239.55,192.0.2.104,UDP,349,98.76,4.59,mMTC
192.168.121.116,192.0.2.40,UDP,104,129.06,5.22,mMTC
192.168.114.52,192.0.2.42,TCP,457,18.7,4.35,URLLC
192.168.153.168,192.0.2.237,TCP,912,14.53,3.59,URLLC
192.168.52.218,192.0.2.13,UDP,1078,15.46,2.84,URLLC
192.168.203.125,192.0.2.31,TCP,748,136.95,4.51,mMTC
192.168.183.237,192.0.2.118,UDP,262,19.69,2.62,URLLC
192.168.81.252,192.0.2.119,UDP,1245,15.81,2.25,URLLC
192.168.97.126,192.0.2.216,ICMP,919,19.91,3.66,URLLC
192.168.166.15,192.0.2.152,UDP,422,110.05,5.64,mMTC
192.168.123.8,192.0.2.160,ICMP,530,123.94,5.32,mMTC
